"wp_id","slug","title","deathdate","description","prev_views","latest_views","diff","ratio","pct_change","anomaly_score"
57858135,"Lucy_Letby","Lucy Letby",,"convicted British serial killer",1905943,231446,-1674497,0.1214338519042804533,-0.8785661480957195467,168.3282661480957195467
17356928,"Jessie_Buckley","Jessie Buckley",,"Irish actress",1006585,2670883,1664298,2.6534102932191519,1.6534102932191519,168.0832102932191519
68319,"Cesar_Chavez","Cesar Chavez","1993-04-23","Mexican-American farm worker, labor leader, and civil rights activist",50583,1398068,1347485,27.639088231223929,26.639088231223929,161.387588231223929
32433138,"Dawood_Ibrahim","Dawood Ibrahim",,"Indian criminal and drug dealer",127552,1548703,1421151,12.1417382714500753,11.1417382714500753,153.2568382714500753
33907196,"Mikaela_Shiffrin","Mikaela Shiffrin",,"American alpine skier",1681844,204049,-1477795,0.1213245699363317882,-0.8786754300636682118,148.6581754300636682118
233083,"Les_Wexner","Les Wexner",,"American businessman (1937-present)",1682942,214665,-1468277,0.12755341538805258886,-0.87244658461194741114,147.70014658461194741114
2033381,"Brad_Arnold","Brad Arnold","2026-02-07","American singer (1978–2026)",1534710,92889,-1441821,0.06052544128858220771,-0.93947455871141779229,145.12157455871141779229
42218304,"Amber_Glenn","Amber Glenn",,"American figure skater",1647098,221389,-1425709,0.1344115529252054219,-0.8655884470747945781,143.4364884470747945781
37313,"Bruce_Lee","Bruce Lee","1973-07-20","Chinese-American actor, martial artist",3174076,1767440,-1406636,0.55683606819748487434,-0.44316393180251512566,141.10676393180251512566
70530918,"Andrea_Kimi_Antonelli","Kimi Antonelli",,"Italian F1 driver",94540,1365006,1270466,14.4383964459488047,13.4383964459488047,140.4849964459488047
419280,"Paul_Thomas_Anderson","Paul Thomas Anderson",,"American film director, screenwriter, and producer",425148,1771355,1346207,4.1664432150686349,3.1664432150686349,137.7871432150686349
17846816,"Madison_Chock","Madison Chock",,"American ice dancer (born 1992)",1401424,73345,-1328079,0.05233605247234241743,-0.94766394752765758257,133.75556394752765758257
205707,"Tara_Lipinski","Tara Lipinski",,"American figure skater, television commentator, and actress",1474730,166671,-1308059,0.11301797617190943427,-0.88698202382809056573,131.69288202382809056573
67070163,"Mikhail_Shaidorov","Mikhail Shaidorov",,"Kazakhstani figure skater",1388123,85084,-1303039,0.06129428011782817517,-0.93870571988217182483,131.24260571988217182483
18603579,"Jesse_Jackson","Jesse Jackson","2026-02-17","American politician",1839976,546526,-1293450,0.2970288742896646478,-0.7029711257103353522,130.0479711257103353522
5409978,"Robert_Maxwell","Robert Maxwell","1991-11-05","Czechoslovak-born British media proprietor and Member of Parliament",1576141,296859,-1279282,0.18834545894053894924,-0.81165454105946105076,128.73985454105946105076
6188911,"İlber_Ortaylı","İlber Ortaylı","2026-03-13","Turkish historian (1947–2026)",11497,690148,678651,60.0285291815256154,59.0285291815256154,126.8936291815256154
32687716,"Guillaume_Cizeron","Guillaume Cizeron",,"French ice dancer",1432465,180960,-1251505,0.12632769387035634379,-0.87367230612964365621,126.02417230612964365621
314508,"Afroman","Afroman",,"American rapper and musician",11309,675694,664385,59.7483420284728977,58.7483420284728977,125.1868420284728977
3262286,"Tatiana_Malinina","Tatiana Malinina",,"Russian-Uzbekistani retired figure skater (born 1973)",1310812,79038,-1231774,0.06029697622542363054,-0.93970302377457636946,124.11710302377457636946
3330033,"Alan_Ritchson","Alan Ritchson",,"American actor, model, and singer",290292,1489493,1199201,5.1310163559450484,4.1310163559450484,124.0511163559450484
891226,"Ryan_Gosling","Ryan Gosling",,"Canadian actor",504745,1707145,1202400,3.3821929885387671,2.3821929885387671,122.6221929885387671
26763420,"Tom_Holland_(actor)","Tom Holland",,"English actor",396340,1556210,1159870,3.9264520361305949,2.9264520361305949,118.9134520361305949
41661483,"Laurence_Fournier_Beaudry","Laurence Fournier Beaudry",,"Canadian ice dancer",1342720,163806,-1178914,0.12199565061963775024,-0.87800434938036224976,118.76940434938036224976
45601667,"Kaori_Sakamoto","Kaori Sakamoto",,"Japanese figure skater",1460112,281561,-1178551,0.19283520716219029773,-0.80716479283780970227,118.66226479283780970227
